,dataset,run_name,summary_path,Direction,backbone,batch_size,best_epoch,best_val_primary,epochs_trained,learning_rate,n_classes,seed,strategy,task,test_acc,test_auc,test_auc_macro,test_f1_macro,test_loss,test_primary,total_params,trainable_params,training_time_sec,unfreeze_pct
2471,organcmnist,organcmnist_densenet121_partial_pct60_dirend_seed40,organcmnist/organcmnist_densenet121_partial_pct60_dirend_seed40/summary.json,end,densenet121,64,20,0.9999769803530654,23,0.0001,11,40,partial,classification,0.932935735150925,0.9963235196677094,,0.9239646825767496,0.2653354325209015,0.9963235196677094,6965131,6585227,329.6841597557068,60
2472,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed43,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed43/summary.json,end,vit_base_patch16_224,64,6,0.9999685294685364,19,0.0001,11,43,partial,classification,0.9301363193768256,0.996617556113314,,0.9223248318714062,0.2962414100333008,0.996617556113314,85807115,21272075,249.99936532974243,20
2473,organcmnist,organcmnist_resnet18_partial_pct40_dirstart_seed48,organcmnist/organcmnist_resnet18_partial_pct40_dirstart_seed48/summary.json,start,resnet18,64,48,0.9994823924008172,63,0.0001,11,48,partial,classification,0.9036027263875364,0.9940405545242392,,0.8921350059766844,0.2801533008730689,0.9940405545242392,11182155,679179,517.4117498397827,40
2474,organcmnist,organcmnist_resnet18_partial_pct60_dirend_seed44,organcmnist/organcmnist_resnet18_partial_pct60_dirend_seed44/summary.json,end,resnet18,64,20,0.9998730311606386,30,0.0001,11,44,partial,classification,0.9262414800389484,0.9961503242262713,,0.9168937898248384,0.2479293417156666,0.9961503242262713,11182155,11024651,259.10126996040344,60
2475,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed43,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed43/summary.json,end,swin_tiny_patch4_window7_224,64,16,0.9999909194079344,16,0.0001,11,43,partial,classification,0.9514362220058422,0.9980170218610074,,0.9453713405366097,0.2308625503661573,0.9980170218610074,27527813,24851267,206.15371870994568,60
2476,organcmnist,organcmnist_vit_base_patch16_224_full_pct0_seed49,organcmnist/organcmnist_vit_base_patch16_224_full_pct0_seed49/summary.json,0,vit_base_patch16_224,64,16,0.9999840168901196,17,0.0001,11,49,full,classification,0.9431596884128528,0.9975446526774436,,0.9359866202832282,0.2282470744094168,0.9975446526774436,85807115,85807115,360.07684445381165,0
2477,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed41,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed41/summary.json,start,vit_base_patch16_224,64,15,0.9999954423918328,16,0.0001,11,41,partial,classification,0.9386562804284324,0.9979370862621,,0.9322637089437384,0.2471351057738643,0.9979370862621,85807115,56711435,310.704265832901,60
2478,organcmnist,organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed42,organcmnist/organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed42/summary.json,0,swin_tiny_patch4_window7_224,64,45,0.99928702604053,47,0.0001,11,42,LP,classification,0.8730525803310614,0.990708424531774,,0.8579393286666115,0.3672569339820581,0.990708424531774,27527813,8459,494.0117356777191,0
2479,organcmnist,organcmnist_resnet18_partial_pct40_dirend_seed41,organcmnist/organcmnist_resnet18_partial_pct40_dirend_seed41/summary.json,end,resnet18,64,30,0.9998795498112014,31,0.0001,11,41,partial,classification,0.9235637779941578,0.9955796341160876,,0.9145567856636811,0.2766900657163572,0.9955796341160876,11182155,10499083,275.21961784362793,40
2480,organcmnist,organcmnist_densenet121_partial_pct20_dirstart_seed48,organcmnist/organcmnist_densenet121_partial_pct20_dirstart_seed48/summary.json,start,densenet121,64,27,0.9996650841442472,34,0.0001,11,48,partial,classification,0.9061587147030185,0.9939551756299032,,0.8947862577440321,0.2845184591620467,0.9939551756299032,6965131,379595,492.6547255516052,20
2481,organcmnist,organcmnist_densenet121_partial_pct60_dirend_seed42,organcmnist/organcmnist_densenet121_partial_pct60_dirend_seed42/summary.json,end,densenet121,64,21,0.999995777630074,22,0.0001,11,42,partial,classification,0.9368305744888024,0.9965845203638346,,0.9297177632242846,0.2768965923884349,0.9965845203638346,6965131,6585227,321.8985106945038,60
2482,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed46,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed46/summary.json,end,swin_tiny_patch4_window7_224,64,10,0.9999957847181892,17,0.0001,11,46,partial,classification,0.934761441090555,0.997423711788442,,0.927029614759794,0.2979383501332513,0.997423711788442,27527813,19521791,194.24379181861875,40
2483,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,13,0.9999948804111668,16,0.0001,11,42,partial,classification,0.9399951314508276,0.9976753139830544,,0.9301912383043875,0.2523108071416559,0.9976753139830544,27527813,19521791,182.79810571670532,40
2484,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed45,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed45/summary.json,start,vit_base_patch16_224,64,11,0.9999685972502652,23,0.0001,11,45,partial,classification,0.9331791626095424,0.9973095113767444,,0.9276681590466388,0.2259496879554534,0.9973095113767444,85807115,21272075,399.8311097621918,20
2485,organcmnist,organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed48,organcmnist/organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed48/summary.json,0,swin_tiny_patch4_window7_224,64,45,0.9992875553866352,48,0.0001,11,48,LP,classification,0.8729308666017527,0.9908291443605556,,0.8575507283187437,0.3646991930959761,0.9908291443605556,27527813,8459,497.8239617347718,0
2486,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed47,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed47/summary.json,end,densenet121,64,24,0.999772724478242,25,0.0001,11,47,partial,classification,0.936952288218111,0.9964671013650952,,0.9296905526089432,0.2475300806812768,0.9964671013650952,6965131,5533451,298.52237200737,40
2487,organcmnist,organcmnist_vit_base_patch16_224_full_pct0_seed46,organcmnist/organcmnist_vit_base_patch16_224_full_pct0_seed46/summary.json,0,vit_base_patch16_224,64,10,0.9999966546465354,17,0.0001,11,46,full,classification,0.9196689386562804,0.9967237358437891,,0.9131816900806056,0.3144498016656369,0.9967237358437891,85807115,85807115,361.96615052223206,0
2488,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed45,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed45/summary.json,end,swin_tiny_patch4_window7_224,64,16,0.9999994128999368,17,0.0001,11,45,partial,classification,0.936952288218111,0.99769223780184,,0.9284404084291076,0.2579634651657222,0.99769223780184,27527813,15968807,181.5823390483856,20
2489,organcmnist,organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed43,organcmnist/organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed43/summary.json,0,swin_tiny_patch4_window7_224,64,42,0.9992967334699956,42,0.0001,11,43,LP,classification,0.8715920155793574,0.9906191597960692,,0.8561243031123053,0.3700885002234185,0.9906191597960692,27527813,8459,443.1221251487732,0
2490,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed46,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed46/summary.json,start,swin_tiny_patch4_window7_224,64,16,0.9998862365415644,27,0.0001,11,46,partial,classification,0.8972736124634859,0.9941783505834568,,0.8870849846151777,0.3017601274935774,0.9941783505834568,27527813,679031,435.9072904586792,20
2491,organcmnist,organcmnist_densenet121_partial_pct40_dirstart_seed48,organcmnist/organcmnist_densenet121_partial_pct40_dirstart_seed48/summary.json,start,densenet121,64,10,0.9995719774324512,24,0.0001,11,48,partial,classification,0.9056718597857838,0.9945130532118268,,0.8961839586283973,0.2776769612186638,0.9945130532118268,6965131,1299275,354.2685971260071,40
2492,organcmnist,organcmnist_resnet18_partial_pct40_dirstart_seed44,organcmnist/organcmnist_resnet18_partial_pct40_dirstart_seed44/summary.json,start,resnet18,64,58,0.9998841387135148,64,0.0001,11,44,partial,classification,0.9008033106134372,0.9937622042753724,,0.8908311855129686,0.2971074821413025,0.9937622042753724,11182155,679179,534.8916697502136,40
2493,organcmnist,organcmnist_resnet18_full_pct0_seed44,organcmnist/organcmnist_resnet18_full_pct0_seed44/summary.json,0,resnet18,64,8,0.9997984254322018,23,0.0001,11,44,full,classification,0.917964946445959,0.9952639314760164,,0.9053444793314368,0.2468392943111501,0.9952639314760164,11182155,11182155,196.4712302684784,0
2494,organcmnist,organcmnist_densenet121_LP_pct0_seed49,organcmnist/organcmnist_densenet121_LP_pct0_seed49/summary.json,0,densenet121,64,51,0.998651701540794,58,0.0001,11,49,LP,classification,0.8455452775073028,0.987918212760987,,0.824418891914248,0.4327436515758204,0.987918212760987,6965131,11275,501.2427568435669,0
2495,organcmnist,organcmnist_densenet121_partial_pct20_dirstart_seed44,organcmnist/organcmnist_densenet121_partial_pct20_dirstart_seed44/summary.json,start,densenet121,64,40,0.9997447743117008,48,0.0001,11,44,partial,classification,0.9155306718597858,0.9953388693309552,,0.9070559581566374,0.2559744458096896,0.9953388693309552,6965131,379595,694.9468474388123,20
2496,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed44,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed44/summary.json,start,vit_base_patch16_224,64,16,0.9999876617950448,16,0.0001,11,44,partial,classification,0.9465676728334956,0.9979209254561796,,0.9424621265954608,0.2259315086105412,0.9979209254561796,85807115,56711435,305.87753987312317,60
2497,organcmnist,organcmnist_swin_tiny_patch4_window7_224_full_pct0_seed49,organcmnist/organcmnist_swin_tiny_patch4_window7_224_full_pct0_seed49/summary.json,0,swin_tiny_patch4_window7_224,64,14,0.999996170894897,16,0.0001,11,49,full,classification,0.9447419668938656,0.9971073014641356,,0.9389984389410816,0.292917944106017,0.9971073014641356,27527813,27527813,302.01090574264526,0
2498,organcmnist,organcmnist_resnet18_partial_pct20_dirstart_seed48,organcmnist/organcmnist_resnet18_partial_pct20_dirstart_seed48/summary.json,start,resnet18,64,84,0.9989608153451702,98,0.0001,11,48,partial,classification,0.8891187925998053,0.9923587073212567,,0.8747233028599837,0.3248850177655848,0.9923587073212567,11182155,153611,800.7209348678589,20
2499,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed48,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed48/summary.json,start,swin_tiny_patch4_window7_224,64,20,0.9999095665300678,34,0.0001,11,48,partial,classification,0.9146786757546252,0.9954643096430412,,0.9077011983151244,0.2635515226816484,0.9954643096430412,27527813,679031,551.4996984004974,20
2500,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed41,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed41/summary.json,start,vit_base_patch16_224,64,3,0.9999648155092824,18,0.0001,11,41,partial,classification,0.9207643622200584,0.9965928502441156,,0.911655411140964,0.2344698370831419,0.9965928502441156,85807115,21272075,306.03127431869507,20
2501,organcmnist,organcmnist_densenet121_partial_pct60_dirend_seed45,organcmnist/organcmnist_densenet121_partial_pct60_dirend_seed45/summary.json,end,densenet121,64,14,0.999957348980757,19,0.0001,11,45,partial,classification,0.9401168451801364,0.9966563347162012,,0.9330440222238132,0.2382628543396271,0.9966563347162012,6965131,6585227,267.73348355293274,60
2502,organcmnist,organcmnist_resnet18_LP_pct0_seed47,organcmnist/organcmnist_resnet18_LP_pct0_seed47/summary.json,0,resnet18,64,103,0.9954238257092992,110,0.0001,11,47,LP,classification,0.7989289191820838,0.9788419967308034,,0.7716990501101363,0.6224265311115472,0.9788419967308034,11182155,5643,889.9091441631317,0
2503,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed40,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed40/summary.json,end,densenet121,64,21,0.9999144839885478,26,0.0001,11,40,partial,classification,0.9309883154819864,0.9965331904500432,,0.9219477829549928,0.2499315446141616,0.9965331904500432,6965131,5533451,323.36339354515076,40
2504,organcmnist,organcmnist_resnet18_partial_pct60_dirend_seed47,organcmnist/organcmnist_resnet18_partial_pct60_dirend_seed47/summary.json,end,resnet18,64,31,0.9998451208009546,33,0.0001,11,47,partial,classification,0.9225900681596884,0.995575373210987,,0.9140112019212416,0.3019767006527084,0.995575373210987,11182155,11024651,281.9305694103241,60
2505,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed49,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed49/summary.json,end,swin_tiny_patch4_window7_224,64,5,0.9999911106011016,16,0.0001,11,49,partial,classification,0.9301363193768256,0.9963486939351128,,0.9204412324272536,0.2616546353570713,0.9963486939351128,27527813,24851267,202.60507249832153,60
2506,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed47,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed47/summary.json,end,vit_base_patch16_224,64,14,0.9999300782248812,17,0.0001,11,47,partial,classification,0.9326923076923076,0.9964769099721972,,0.9224301210199588,0.3259351943410182,0.9964769099721972,85807115,21272075,228.75102734565735,20
2507,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed49,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed49/summary.json,end,densenet121,64,15,0.9999058041066128,20,0.0001,11,49,partial,classification,0.9247809152872444,0.9945616313900846,,0.9158410448892316,0.3018024989454321,0.9945616313900846,6965131,5533451,230.18948793411255,40
2508,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed42,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed42/summary.json,start,swin_tiny_patch4_window7_224,64,21,0.9999151896827786,31,0.0001,11,42,partial,classification,0.9072541382667964,0.995491648161334,,0.8964151553492193,0.289917930671873,0.995491648161334,27527813,679031,502.75600504875183,20
2509,organcmnist,organcmnist_vit_base_patch16_224_LP_pct0_seed42,organcmnist/organcmnist_vit_base_patch16_224_LP_pct0_seed42/summary.json,0,vit_base_patch16_224,64,32,0.9992744089969804,45,0.0001,11,42,LP,classification,0.876095423563778,0.9913154810584086,,0.8591373116892157,0.3376204013362411,0.9913154810584086,85807115,8459,606.9023642539978,0
2510,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed47,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed47/summary.json,start,vit_base_patch16_224,64,18,0.9999756929289412,26,0.0001,11,47,partial,classification,0.9240506329113924,0.9966444987842864,,0.9141051897561576,0.2978323728943517,0.9966444987842864,85807115,21272075,446.2621357440949,20
2511,organcmnist,organcmnist_resnet18_partial_pct60_dirstart_seed49,organcmnist/organcmnist_resnet18_partial_pct60_dirstart_seed49/summary.json,start,resnet18,64,28,0.9998619796664308,36,0.0001,11,49,partial,classification,0.9089581304771178,0.9937486074957858,,0.901073374839606,0.2977808885449587,0.9937486074957858,11182155,2778891,298.8426821231842,60
2512,organcmnist,organcmnist_vit_base_patch16_224_partial_pct40_dirend_seed48,organcmnist/organcmnist_vit_base_patch16_224_partial_pct40_dirend_seed48/summary.json,end,vit_base_patch16_224,64,8,0.9999794993483831,16,0.0001,11,48,partial,classification,0.9448636806231744,0.997631564207332,,0.9378517169021704,0.2315525964214719,0.997631564207332,85807115,35447819,235.3205018043518,40
2513,organcmnist,organcmnist_vit_base_patch16_224_partial_pct40_dirstart_seed48,organcmnist/organcmnist_vit_base_patch16_224_partial_pct40_dirstart_seed48/summary.json,start,vit_base_patch16_224,64,9,0.9999830835465826,16,0.0001,11,48,partial,classification,0.9379259980525804,0.9977712504402824,,0.9319637075502556,0.2080972384979096,0.9977712504402824,85807115,35447819,286.5031883716583,40
2514,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed47,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed47/summary.json,end,swin_tiny_patch4_window7_224,64,7,1.0,16,0.0001,11,47,partial,classification,0.9370740019474196,0.9976392183757368,,0.9288144092836726,0.2328709069525623,0.9976392183757368,27527813,24851267,202.6754915714264,60
2515,organcmnist,organcmnist_densenet121_partial_pct60_dirstart_seed48,organcmnist/organcmnist_densenet121_partial_pct60_dirstart_seed48/summary.json,start,densenet121,64,14,0.9999308436691954,20,0.0001,11,48,partial,classification,0.9290408958130476,0.9964123292984652,,0.9206768919002216,0.2364669209851544,0.9964123292984652,6965131,4269131,325.33781576156616,60
2516,organcmnist,organcmnist_resnet18_partial_pct20_dirstart_seed45,organcmnist/organcmnist_resnet18_partial_pct20_dirstart_seed45/summary.json,start,resnet18,64,55,0.9993131686467134,62,0.0001,11,45,partial,classification,0.876095423563778,0.9910473644254824,,0.861545099192299,0.3574985665406368,0.9910473644254824,11182155,153611,521.4549300670624,20
2517,organcmnist,organcmnist_densenet121_LP_pct0_seed42,organcmnist/organcmnist_densenet121_LP_pct0_seed42/summary.json,0,densenet121,64,61,0.9986360203238313,65,0.0001,11,42,LP,classification,0.8484664070107109,0.9882963085755092,,0.8267218893835756,0.4238862804202146,0.9882963085755092,6965131,11275,587.2895946502686,0
2518,organcmnist,organcmnist_vit_base_patch16_224_LP_pct0_seed49,organcmnist/organcmnist_vit_base_patch16_224_LP_pct0_seed49/summary.json,0,vit_base_patch16_224,64,35,0.9992470085010742,36,0.0001,11,49,LP,classification,0.8815725413826679,0.9915993739623832,,0.8657702437095393,0.3292290916045506,0.9915993739623832,85807115,8459,480.68562865257263,0
2519,organcmnist,organcmnist_resnet18_partial_pct60_dirend_seed43,organcmnist/organcmnist_resnet18_partial_pct60_dirend_seed43/summary.json,end,resnet18,64,18,0.9997028093041432,33,0.0001,11,43,partial,classification,0.926363193768257,0.9953846095966392,,0.9179915784177048,0.2603614955216415,0.9953846095966392,11182155,11024651,277.3612027168274,60
2520,organcmnist,organcmnist_resnet18_partial_pct60_dirstart_seed43,organcmnist/organcmnist_resnet18_partial_pct60_dirstart_seed43/summary.json,start,resnet18,64,26,0.999591302503774,35,0.0001,11,43,partial,classification,0.9133398247322296,0.994932509732724,,0.90271439049862,0.2652249453199464,0.994932509732724,11182155,2778891,291.1921544075012,60
2521,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed48,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed48/summary.json,start,vit_base_patch16_224,64,5,0.99999848553209,16,0.0001,11,48,partial,classification,0.9323271665043816,0.9972601982586924,,0.924835370155824,0.2255694649304992,0.9972601982586924,85807115,56711435,301.2556164264679,60
2522,organcmnist,organcmnist_densenet121_partial_pct20_dirstart_seed41,organcmnist/organcmnist_densenet121_partial_pct20_dirstart_seed41/summary.json,start,densenet121,64,35,0.999641492181604,35,0.0001,11,41,partial,classification,0.9093232716650438,0.9938605859582854,,0.8997472903469265,0.2874140296449033,0.9938605859582854,6965131,379595,508.4815425872803,20
2523,organcmnist,organcmnist_resnet18_partial_pct40_dirstart_seed47,organcmnist/organcmnist_resnet18_partial_pct40_dirstart_seed47/summary.json,start,resnet18,64,53,0.9994427915336764,63,0.0001,11,47,partial,classification,0.9098101265822784,0.9945797964996084,,0.8978235328813821,0.2703496733492659,0.9945797964996084,11182155,679179,516.7674005031586,40
2524,organcmnist,organcmnist_densenet121_full_pct0_seed47,organcmnist/organcmnist_densenet121_full_pct0_seed47/summary.json,0,densenet121,64,28,0.9999772779048852,29,0.0001,11,47,full,classification,0.935856864654333,0.9963607887583362,,0.929249027049822,0.2788548753091473,0.9963607887583362,6965131,6965131,510.5856642723083,0
2525,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed49,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed49/summary.json,start,vit_base_patch16_224,64,10,0.999992411909928,17,0.0001,11,49,partial,classification,0.9498539435248295,0.9979503894616504,,0.9442042713206096,0.2192980597425584,0.9979503894616504,85807115,56711435,326.1189966201782,60
2526,organcmnist,organcmnist_resnet18_partial_pct40_dirend_seed44,organcmnist/organcmnist_resnet18_partial_pct40_dirend_seed44/summary.json,end,resnet18,64,26,0.9999356879808978,30,0.0001,11,44,partial,classification,0.9165043816942552,0.9949025044176848,,0.9059098137564948,0.2893112137798191,0.9949025044176848,11182155,10499083,256.94680523872375,40
2527,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed43,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed43/summary.json,end,densenet121,64,12,0.999928350535387,20,0.0001,11,43,partial,classification,0.926728334956183,0.9944805776908786,,0.916141028698825,0.2836509799718308,0.9944805776908786,6965131,5533451,238.0221517086029,40
2528,organcmnist,organcmnist_swin_tiny_patch4_window7_224_full_pct0_seed40,organcmnist/organcmnist_swin_tiny_patch4_window7_224_full_pct0_seed40/summary.json,0,swin_tiny_patch4_window7_224,64,13,0.9999941270678702,16,0.0001,11,40,full,classification,0.9453505355404088,0.9978638718937948,,0.938006371386432,0.2200212663638788,0.9978638718937948,27527813,27527813,303.21802735328674,0
2529,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44/summary.json,start,swin_tiny_patch4_window7_224,64,17,0.9998503435767272,32,0.0001,11,44,partial,classification,0.9169912366114896,0.995651780438375,,0.9070238419562884,0.2545561096811479,0.995651780438375,27527813,679031,509.7921965122223,20
2530,organcmnist,organcmnist_resnet18_partial_pct20_dirstart_seed44,organcmnist/organcmnist_resnet18_partial_pct20_dirstart_seed44/summary.json,start,resnet18,64,58,0.9994860470992072,61,0.0001,11,44,partial,classification,0.875730282375852,0.9906059268311496,,0.8587821350999824,0.3584849365459856,0.9906059268311496,11182155,153611,513.7603468894958,20
2531,organcmnist,organcmnist_resnet18_LP_pct0_seed41,organcmnist/organcmnist_resnet18_LP_pct0_seed41/summary.json,0,resnet18,64,88,0.99547547289874,103,0.0001,11,41,LP,classification,0.7988072054527751,0.9786926304383826,,0.7706195854771216,0.625524755134139,0.9786926304383826,11182155,5643,889.5392377376556,0
2532,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed43,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed43/summary.json,start,vit_base_patch16_224,64,14,0.999997510047618,17,0.0001,11,43,partial,classification,0.9425511197663096,0.9975914044460414,,0.9352399422166542,0.2384362674260497,0.9975914044460414,85807115,56711435,328.18284034729004,60
2533,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed44,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed44/summary.json,end,densenet121,64,11,0.9999724518225156,26,0.0001,11,44,partial,classification,0.9298928919182085,0.9946614591270688,,0.9218382339804092,0.2787988696016313,0.9946614591270688,6965131,5533451,309.08960366249084,40
2534,organcmnist,organcmnist_densenet121_partial_pct20_dirend_seed47,organcmnist/organcmnist_densenet121_partial_pct20_dirend_seed47/summary.json,end,densenet121,64,20,0.9999424109479352,24,0.0001,11,47,partial,classification,0.9188169425511198,0.9936955452244056,,0.9064714146944164,0.3268122304548589,0.9936955452244056,6965131,2695691,225.64674043655396,20
2535,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed45,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed45/summary.json,end,swin_tiny_patch4_window7_224,64,11,0.99999767115703,20,0.0001,11,45,partial,classification,0.9451071080817915,0.997996222268796,,0.9378748596298008,0.236523349035275,0.997996222268796,27527813,19521791,225.02060174942017,40
2536,organcmnist,organcmnist_vit_base_patch16_224_LP_pct0_seed40,organcmnist/organcmnist_vit_base_patch16_224_LP_pct0_seed40/summary.json,0,vit_base_patch16_224,64,36,0.9992051786148244,36,0.0001,11,40,LP,classification,0.8813291139240507,0.9916334291137932,,0.8664334488281722,0.3278307113074517,0.9916334291137932,85807115,8459,497.82438945770264,0
2537,organcmnist,organcmnist_densenet121_partial_pct40_dirend_seed45,organcmnist/organcmnist_densenet121_partial_pct40_dirend_seed45/summary.json,end,densenet121,64,4,0.9999318147550312,19,0.0001,11,45,partial,classification,0.9160175267770204,0.995545448660436,,0.9050736551760902,0.2538185348055621,0.995545448660436,6965131,5533451,218.20740723609924,40
2538,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed49,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed49/summary.json,end,vit_base_patch16_224,64,10,0.999958414092716,24,0.0001,11,49,partial,classification,0.9214946445959104,0.9955502455554268,,0.9103323966555829,0.3713092183073361,0.9955502455554268,85807115,21272075,309.9264626502991,20
2539,organcmnist,organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed47,organcmnist/organcmnist_vit_base_patch16_224_partial_pct60_dirstart_seed47/summary.json,start,vit_base_patch16_224,64,7,0.9999966108698314,22,0.0001,11,47,partial,classification,0.9470545277507304,0.997798196282508,,0.9412005212342583,0.214485606214739,0.997798196282508,85807115,56711435,412.70578479766846,60
2540,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed47,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed47/summary.json,start,swin_tiny_patch4_window7_224,64,19,0.9999876925554312,22,0.0001,11,47,partial,classification,0.9286757546251218,0.9964275564737306,,0.921492720094463,0.2798183632169871,0.9964275564737306,27527813,2901401,363.82926964759827,40
2541,organcmnist,organcmnist_vit_base_patch16_224_partial_pct40_dirstart_seed43,organcmnist/organcmnist_vit_base_patch16_224_partial_pct40_dirstart_seed43/summary.json,start,vit_base_patch16_224,64,4,0.9999945783805408,19,0.0001,11,43,partial,classification,0.9371957156767284,0.9976385300988448,,0.9287996026743812,0.1874552603031313,0.9976385300988448,85807115,35447819,337.2506890296936,40
2542,organcmnist,organcmnist_resnet18_full_pct0_seed48,organcmnist/organcmnist_resnet18_full_pct0_seed48/summary.json,0,resnet18,64,28,0.9998743651843915,29,0.0001,11,48,full,classification,0.9272151898734176,0.9952897002519798,,0.9172821851476248,0.2753530793873838,0.9952897002519798,11182155,11182155,246.84259033203125,0
2543,organcmnist,organcmnist_densenet121_LP_pct0_seed40,organcmnist/organcmnist_densenet121_LP_pct0_seed40/summary.json,0,densenet121,64,70,0.9987598533574158,85,0.0001,11,40,LP,classification,0.8518743914313535,0.9886395518452098,,0.8310712022215107,0.4128012593633445,0.9886395518452098,6965131,11275,1085.7332653999329,0
2544,organcmnist,organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed45,organcmnist/organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed45/summary.json,0,swin_tiny_patch4_window7_224,64,47,0.9993783912490968,48,0.0001,11,45,LP,classification,0.8741480038948394,0.9909143962524092,,0.8588634986486479,0.3615096233380857,0.9909143962524092,27527813,8459,516.2458114624023,0
2545,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed42,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirend_seed42/summary.json,end,vit_base_patch16_224,64,18,0.9999320769751674,18,0.0001,11,42,partial,classification,0.9401168451801364,0.9970351417540304,,0.9323321763967432,0.2654828341576711,0.9970351417540304,85807115,21272075,241.1682379245758,20
